feature_0,feature_1,feature_2,feature_3,feature_4,label
2.3615921956101866,0.9873017402736513,0.4347459264361506,0.532595109370551,2.3231761451765256,class_0
-0.739646746791693,-0.2456731911704988,-0.1357921689222324,-0.3733992683765694,-0.40472824227199533,class_2
,0.33496949558429767,0.31903595411489,-1.7534694162506628,-0.27692786060936314,class_1
-0.7238119901758333,0.5022996020974577,0.3420973836036447,-0.6505848415568568,0.474990791351501,class_1
0.826843625197857,-1.5637228312045717,-1.0966516559441497,-1.9336783011075602,-1.2547436284668394,class_2
,,-0.8227503232137481,0.34361858953521734,-1.5188543641950671,class_2
0.5867242505731054,-2.3739979556773,-1.5842194353823653,-0.6228704964232837,-2.389051428569477,class_2
-1.2242024422047844,-0.36102433699111736,-0.5802778605874849,-0.3003604880886286,1.7560090020319907,class_1
,-1.8790357279441092,-1.2775976917558123,1.6211085577877153,-1.7389208017713234,class_2
-0.4199510226774923,-2.8368121800183883,-2.476677818778439,-1.3494635714255234,0.7670034497362496,class_1
-0.9210357788384349,-2.243767463827595,-1.9067479414728425,0.8865174125690543,0.29675866195596456,class_1
1.6799928284896328,1.6795565938089942,1.1591266649482155,0.6329416337934651,1.4116847430900559,class_0
2.9695022417453707,-1.9558695456419752,-1.325437406269835,-0.3765526510222658,-1.8934753565651568,class_2
0.17441483032764526,0.6684459549693673,0.5158849575477136,-0.03095825063657335,0.23527606349303465,class_1
1.1409717723390898,,0.6744176755348418,0.7563515692873813,-0.6313736302170683,class_1
0.6523911691980719,0.917383511866172,0.6139827338756659,-0.04726465262900927,0.8944430967950574,class_0
-2.374587682088725,-1.3379882666872507,-0.7730428087326925,0.5810220098659856,-2.030990933561914,class_2
-1.176981566313653,0.5281110613699664,0.5762269460542835,0.8138639081236053,-0.8277278393937538,class_1
-1.686424962780038,-1.8616207490655743,-1.8742567981638762,-0.08041577370899264,2.067175084680011,class_1
-1.3391449188586213,-1.3261761421830682,-1.3125995429568953,-0.683431790130123,1.3361384427030631,class_1
1.4857846945350044,0.024308375076391497,-0.26915883226406834,-0.3521729835995906,1.7544162347270276,class_0
-0.7551840425308689,0.8049655893430293,0.8623332175947573,1.0804598690053497,-1.184062088410983,class_0
2.975986584727351,-0.6084676404034026,-0.8097320912846685,-0.6587688257813566,1.8204017383500446,class_0
-0.9609042928557053,-2.3370680943522415,-2.169860167191491,0.7133995902054457,1.4428125423254041,class_1
-1.4715639155182205,-0.8231500911850038,-0.36686374469480193,0.5518636553095008,-1.919796548421874,class_2
-1.5274212888240013,-0.1876651666479664,-0.05172648117711005,1.5704946352611389,-0.6104971979520838,class_2
1.3869656790643545,0.7757860885048125,0.5052036820583932,-1.3193478891374055,0.8259804623358449,class_0
0.9559451369471597,-0.008314284496223179,0.42885499528860455,2.155239538433073,-2.7066072258059677,class_1
-0.4537505284997586,0.14987347828120545,0.2269119642451544,0.14928656347247762,-0.6233887167779306,class_0
-0.269340234497362,-0.42149259969354413,-0.31742260835886354,-0.7825437052344801,-0.1936927009142273,class_0
-0.6510570898562082,-0.02340548283761379,0.008690729199840647,0.4853159965604532,-0.16025201506525388,class_0
-0.24240923751480037,0.5786816166296913,0.4192663507119092,1.6463972426799733,0.3802202800216241,class_1
-1.3404413730366236,2.079748702190376,2.0447296018327132,0.28984226416846787,-1.9414436546226477,class_0
0.131608949426962,-0.9287214407055606,-0.5481830660444308,-0.7052107363297812,-1.3740386461936545,class_2
0.8910722153251506,2.8329798326043383,2.5744397307442357,-0.7283151499478859,-1.3990114737043688,class_1
0.43127961434208906,0.10912793901671347,0.15330658585676327,2.3097227554061868,-0.3957587292515936,class_2
0.3917503888253332,0.03458813304438624,0.05548639315452635,-0.8047869166603249,-0.1730984252937523,class_2
-0.6379600954371825,-2.7910702961841096,-2.615357325861154,0.501033343517345,1.8607058059856911,class_1
0.254462775646738,0.7069957556968056,0.6348325510650041,-0.3357150728865708,-0.30265138860946383,class_1
-1.6412968001908999,1.8284795633053443,1.701866772021525,-0.7991105708252652,-1.1066008267527474,class_0
-1.283625157028399,,0.17314531261131827,0.6075668643313585,-0.3955673943418926,class_2
0.1548463029508228,-1.2418051779005175,-0.8283304240141044,-1.2073958316463744,-1.248792866667411,class_2
-0.7998224436130457,0.24970475819104587,0.10460954796697507,0.8677650241708884,0.6486587110743229,class_1
-1.4223001347083675,1.9718848900530643,1.9148934448572243,-1.326539016109759,-1.6909972429283489,class_0
3.258510060457692,-1.3872690539449066,-1.4530937004299131,0.11960566888706947,1.7974239717321285,class_0
-1.2793903408954954,1.7573604055070668,1.7300826917593413,1.388582269040288,-1.6518047691420272,class_0
-1.3151781281061896,0.2401645763222071,0.13656475865408862,-0.4181430340092719,0.41314543380655633,class_2
-1.3888708929364755,-3.121852185359529,-2.8693953822050497,1.2779268292381651,1.749958036540534,class_1
3.0831135282066127,0.08536561538923804,-0.21569824718776684,-0.057904907337784896,1.7049783987393332,class_0
0.5353908013804698,-1.317016508994418,-0.9990607046936233,0.8065932479136867,-0.5883773294834613,class_2
-1.4826215877529232,0.09759868869390242,0.1945097931999882,-1.4343649671588456,-0.6703275558239401,class_2
2.574927581231287,0.3746561805962779,-0.08295035747552486,-0.005336470836663279,2.376786444061955,class_0
2.5372222730025933,-0.08883177265189857,-0.2559335821905649,1.1441352026164182,1.0727653799439048,class_0
1.1278090334752362,1.324978687405052,0.90899114581545,0.13384765424599987,1.1511080030099958,class_0
0.9925539665987243,0.3250122925916,0.23500297192050112,1.9750273536307812,0.1937532515481778,class_0
0.5796821693395531,1.9471292026707387,1.650509783958973,-2.1698776870408585,-0.22747577788668438,class_1
-0.1142010138846199,1.7785022381306723,1.3345106151582473,0.9294825073447697,0.8724742539502236,class_0
-0.20254505252770882,1.606228843684429,1.7301882079413775,-0.5449222349589087,-2.447451773978826,class_1
,-1.1389409091408615,-0.6598674333575464,-0.35068152787878737,-1.774652973324333,class_1
,0.04508395159135048,-0.18933572431829992,0.1798454187280591,1.355465862936127,class_0
0.3995593124171589,0.9332198076322054,1.1340563310949674,-0.1303451459872082,-2.226813766519148,class_1
-3.5614045981908222,0.531716411463997,0.4052739694940029,-0.6228545031012834,0.29301933350489406,class_2
-2.047116220610135,-1.642479655441715,-1.6902298031268133,0.31386196347013423,2.0608231164448014,class_1
-0.21488957092686367,0.899948290798857,0.7402027706488926,-0.16811489562529364,0.04427064819276083,class_2
-0.4669407871013894,0.19430153739803102,0.2832193043286288,-1.8449052402960937,-0.743048243297195,class_0
0.6283450314217629,-1.0075021370387907,-0.726869919882261,0.5269374126317904,-0.6851567289192447,class_2
-0.7805716541332326,-0.0036380281969017325,-0.009963101112632272,0.1550366235955187,0.05854364624313502,class_0
0.11987189342029925,0.7407085833770521,0.7796086524136701,-0.229216051553592,-1.020296309675586,class_1
0.7341351450871783,,-1.0641541228406626,-0.8401100785833383,-1.4432558053893176,class_2
0.6237545070504915,-0.1884996115483295,0.03822429032563584,0.795906504847474,-1.2128164124988579,class_2
-0.5391073675641413,-0.023858816447086095,0.03580825339143218,0.1582559809533675,-0.3320636746909946,class_0
-1.6436187771564215,,1.6607429171748784,0.5277647609316608,-1.1007619007411742,class_0
-0.9920522793664739,-1.2488815633789674,-0.9341852145676733,0.09532080694771912,-0.6090879952763402,class_2
-1.1153804082320828,1.7100465877823594,1.7110702003885256,-1.1775283652749364,-1.7799510133230834,class_0
-0.8403110995747956,-0.6914312854737559,-0.3652682065513405,-1.0532587206449961,-1.2683604418514705,class_1
-0.431341636730872,-0.12435038940686871,-0.0491162667876694,-2.6593513570493728,-0.3246896616618796,class_0
1.2882702388949703,0.4139058538505418,0.30774990380778133,0.6826232364571462,0.19401211718268718,class_2
0.5366431848537603,-0.06176138404601361,-0.0344375620261601,0.937838301566644,-0.11444528007235333,class_2
3.7633694860116442,0.2701122035652409,-0.2192490350454148,0.8166985177135699,2.6585011254034905,class_0
-2.202013884533667,3.14960703160217,2.6760241990745173,0.49973762011211026,-0.343095894352359,class_0
2.6199107949326583,0.5754379549036206,0.6214763976495162,0.5004775194206322,-0.9410648750729885,class_1
-2.037794948125957,2.9155167185155,2.751429199819407,-0.1645356580496962,-2.009240807095032,class_0
-1.732400278967074,-1.7808502552003374,-1.1793973177977992,1.620533445165877,-1.8039211815769658,class_2
0.39911330602152284,0.531106918836691,0.3814937337598111,1.3460442074647172,0.35682242619281523,class_1
-1.9443033697009338,-0.8282320405369513,-0.46956109712951966,-0.30455363848725747,-1.3029313511697025,class_2
1.5588906501290345,,0.24457172939197802,-1.0877809352617618,0.7932000518501814,class_0
0.7020135800886596,0.00045399004255530784,-0.0684486467853634,-0.8255848430174609,0.4103237501162771,class_2
0.6676819959497544,-0.2917066905564343,-0.13781691825616577,-0.6638969135466657,-0.6561204988922666,class_2
1.4747664371635016,1.7453971633652952,1.6364555352744925,-0.937355682223321,-1.191052704835162,class_1
-0.6076032001389291,0.380788730742897,0.13668233856203194,0.28303220539521634,1.1177270893722524,class_1
-0.9301003360052855,0.27929300186410866,0.2467852492263211,-1.2406400776875708,-0.07414080537788692,class_0
-1.0067351467542922,,1.845153588789768,0.6186619597099322,0.06688633468512573,class_0
1.7558884812639504,1.0996662350485635,0.5028991641735798,0.24252042561251944,2.4900099696743716,class_0
,0.5833959262978088,0.4807629138431358,0.5166693086481229,0.04644790935368892,class_0
1.4914784549088675,-1.531154993183375,-0.9745699501977937,1.167102914383636,-1.8543775894779135,class_2
-0.6856019710588024,-2.0298246220097873,-1.8891495875411806,-1.9296845963141573,1.278199225730721,class_1
0.5524745874252028,-1.9792198226027886,-1.747556308479429,-0.2548212683723646,0.6389817658104859,class_0
,,-4.205662513845095,-0.5098575774999748,1.0822690031696698,class_1
,-2.753637976083631,-1.8472844395005645,-0.8837777888642685,-2.6436211431256886,class_2
1.6568379851177872,,0.8635468367087574,-0.6572333181174939,-1.0791751428391916,class_1
-0.25801044353921576,-0.686159456461337,-0.4979534404310717,0.7175915797930499,-0.43481691704351955,class_2
-1.1880246207190153,0.10074867095546991,-0.09169214731838939,0.4466397315170858,1.1049135945596391,class_1
-1.87637829608976,-0.752796138572099,-0.42395675251352705,2.0813146567651417,-1.1995544812708447,class_2
-1.6561426191220159,,0.48377527999857534,1.3413119197001346,-0.053043189443314764,class_2
2.8810564396962706,1.1905866003235182,1.3102024177069527,-0.7044701034595299,-2.0461880539434647,class_1
-0.24791400362798688,-0.38690711456534765,-0.550217192710099,0.04701721312374508,1.4185267395958843,class_1
0.1069962642962724,0.3753288785560953,0.4247786798148051,-1.5265518616977465,-0.7013339569297707,class_0
1.2609347793214907,-1.5857828554170874,-1.3734271746159477,1.246694736529587,0.33055918867023926,class_1
1.552420767327744,0.7176157859506611,0.4342688367109379,-1.68955722607827,0.9624678152988707,class_0
,1.6210341621576063,1.5698023256222988,-1.7531070469382153,-1.3807702120770795,class_1
-1.025472734681253,,-1.1422635297270447,-1.753573717908687,-1.7910693922705303,class_2
0.939726194240886,-1.3886934598784682,-1.0484111306205932,0.09874577763733462,-0.6589252822934314,class_1
-0.6685855188403244,-0.8362395213404702,-0.7090452016528708,1.0435459092865536,0.10734992107689578,class_1
-1.1258429663122087,-1.333488795737676,-1.3054785512907616,0.13498472081968857,1.2505101240090877,class_1
-2.5452596848260853,-0.5421676599020634,-0.26458867485867515,0.5102963895823233,-1.0911839928733666,class_2
2.5663669186350733,2.169702266233858,1.8232272860182768,-0.9404137745679023,-0.19377776716541406,class_1
2.6423583055789175,,1.5953346131155117,-1.6697791720684,0.2500492489510009,class_1
-0.939440809937887,0.8924147592232672,0.8950131873487286,-0.7726671422734709,-0.9344314263270612,class_0
0.8876827819649781,-1.6965780039878064,-1.1104722313736077,-0.5175336509082241,-1.850534036000238,class_2
0.9996342634285915,0.22425665368936998,0.044569745051771095,-1.2415012309491225,0.85249255563812,class_1
0.9096519602077398,,1.0226763377028143,-1.7628669288710401,0.7917847103258723,class_0
-0.7661332524200596,-2.2472315901499718,-2.114339169560829,-0.21327237596579143,1.556163724186404,class_1
-0.08069150577421125,-0.359415943859289,-0.2877336363005469,-1.0705780796771673,-0.06295077840911578,class_2
-1.8322475932611013,-0.5424379438124665,-0.2704626945511736,0.17903679654896512,-1.070695616547998,class_2
1.5750972671477745,-0.7182840428944581,-0.38070410408353356,1.3157665082821597,-1.359194161171619,class_1
,0.8317406452995648,0.4288809145760233,0.4125703966441225,1.629303168221254,class_1
0.45480286657126145,0.8878125021179014,0.655170451806895,-0.22624521900867614,0.49309937133034054,class_0
0.9009930834257789,1.2812906625797968,1.0318711584128994,0.2346520051550863,0.17430839496413886,class_1
-0.8586544570533914,0.705557477283548,0.7212170781295771,-0.14987796676246168,-0.8203485807463174,class_0
-1.0119734587857623,-3.002812541282331,-2.7954016204483234,-1.40515992236446,1.8951459554780248,class_1
0.5097628165160949,-2.074105757692693,-1.4349693230159357,0.16469782743714056,-1.773449970915033,class_2
-1.5246020128968703,-2.7814813312118507,-1.6518312947097071,-0.34801308629683886,-4.0146011644824195,class_2
-1.3174278633978038,0.8728280946007214,0.7869651596764909,0.6742804687467753,-0.36069371467301437,class_0
